entry_index,exit_index,entry_time,exit_time,position,entry_price,exit_price,pnl,size,equity_after,exit_reason
6208,6209,2011-01-19 15:00:00,2011-01-19 16:00:00,long,4728.0,4721.0,-1477.0,211,1028104.25,stop_loss
6211,6215,2011-01-19 19:00:00,2011-01-19 23:00:00,long,4724.5,4724.25,-52.75,211,1026627.25,eod
6217,6225,2011-01-20 01:00:00,2011-01-20 09:00:00,long,4718.0,4713.0,-1055.0,211,1026574.5,stop_loss
6226,6230,2011-01-20 10:00:00,2011-01-20 14:00:00,long,4700.0,4717.75,3763.0,212,1025519.5,take_profit
6232,6234,2011-01-20 16:00:00,2011-01-20 19:00:00,long,4713.0,4706.5,-1378.0,212,1029282.5,stop_loss
6235,6238,2011-01-20 20:00:00,2011-01-20 23:00:00,long,4705.75,4708.75,636.0,212,1027904.5,eod
6240,6241,2011-01-21 01:00:00,2011-01-21 02:00:00,long,4706.75,4705.75,-212.0,212,1028540.5,eow
6242,6243,2011-01-21 03:00:00,2011-01-21 04:00:00,long,4706.25,4708.75,530.0,212,1028328.5,eow
6244,6245,2011-01-21 05:00:00,2011-01-21 06:00:00,long,4711.75,4715.25,742.0,212,1028858.5,eow
6246,6247,2011-01-21 07:00:00,2011-01-21 08:00:00,long,4720.75,4724.0,685.75,211,1029600.5,eow
6250,6251,2011-01-21 11:00:00,2011-01-21 12:00:00,long,4706.25,4703.25,-636.0,212,1030286.25,eow
6253,6254,2011-01-21 14:00:00,2011-01-21 15:00:00,long,4702.75,4693.75,-1908.0,212,1029650.25,stop_loss
6263,6265,2011-01-24 01:00:00,2011-01-24 03:00:00,long,4703.75,4697.0,-1431.0,212,1027742.25,stop_loss
6267,6273,2011-01-24 05:00:00,2011-01-24 11:00:00,long,4696.5,4716.25,4187.0,212,1026311.25,take_profit
6280,6284,2011-01-24 19:00:00,2011-01-24 23:00:00,long,4723.5,4723.25,-52.75,211,1030498.25,eod
6285,6289,2011-01-25 00:00:00,2011-01-25 04:00:00,long,4725.75,4712.75,-2743.0,211,1030445.5,stop_loss
6290,6300,2011-01-25 05:00:00,2011-01-25 15:00:00,long,4712.25,4727.75,3286.0,212,1027702.5,take_profit
6302,6307,2011-01-25 18:00:00,2011-01-25 23:00:00,long,4725.5,4731.5,1266.0,211,1030988.5,eod
6355,6356,2011-01-28 01:00:00,2011-01-28 02:00:00,long,4748.0,4747.5,-105.0,210,1032254.5,eow
6358,6359,2011-01-28 04:00:00,2011-01-28 05:00:00,long,4746.5,4746.0,-105.0,210,1032149.5,eow
6360,6361,2011-01-28 06:00:00,2011-01-28 07:00:00,long,4750.25,4752.0,367.5,210,1032044.5,eow
6362,6363,2011-01-28 08:00:00,2011-01-28 09:00:00,long,4754.0,4746.5,-1575.0,210,1032412.0,stop_loss
6365,6366,2011-01-28 11:00:00,2011-01-28 12:00:00,long,4696.5,4701.75,1113.0,212,1030837.0,eow
6368,6369,2011-01-28 14:00:00,2011-01-28 15:00:00,long,4698.25,4695.25,-636.0,212,1031950.0,eow
6379,6380,2011-01-31 02:00:00,2011-01-31 03:00:00,long,4699.25,4688.75,-2226.0,212,1031314.0,stop_loss
6381,6386,2011-01-31 04:00:00,2011-01-31 09:00:00,long,4693.75,4684.5,-1970.25,213,1029088.0,stop_loss
6387,6394,2011-01-31 10:00:00,2011-01-31 18:00:00,long,4695.5,4711.5,3392.0,212,1027117.75,take_profit
6395,6399,2011-01-31 19:00:00,2011-01-31 23:00:00,long,4714.25,4716.75,530.0,212,1030509.75,eod
6400,6409,2011-02-01 00:00:00,2011-02-01 09:00:00,long,4717.25,4731.5,3006.75,211,1031039.75,take_profit
6410,6422,2011-02-01 10:00:00,2011-02-01 23:00:00,long,4743.0,4748.25,1102.5,210,1034046.5,eod
6446,6456,2011-02-03 00:00:00,2011-02-03 10:00:00,long,4742.25,4735.0,-1522.5,210,1035149.0,stop_loss
6457,6468,2011-02-03 11:00:00,2011-02-03 23:00:00,long,4746.0,4750.75,997.5,210,1033626.5,eod
6493,6503,2011-02-07 01:00:00,2011-02-07 11:00:00,long,4765.5,4781.75,3396.25,209,1034624.0,take_profit
6507,6514,2011-02-07 15:00:00,2011-02-07 23:00:00,long,4773.5,4772.5,-209.0,209,1038020.25,eod
6561,6564,2011-02-10 00:00:00,2011-02-10 03:00:00,long,4777.25,4770.25,-1463.0,209,1037811.25,stop_loss
6566,6571,2011-02-10 05:00:00,2011-02-10 10:00:00,long,4768.75,4783.25,3030.5,209,1036348.25,take_profit
6575,6583,2011-02-10 14:00:00,2011-02-10 23:00:00,long,4783.75,4782.5,-261.25,209,1039378.75,eod
6585,6586,2011-02-11 01:00:00,2011-02-11 02:00:00,long,4780.75,4781.5,156.75,209,1039117.5,eow
6587,6588,2011-02-11 03:00:00,2011-02-11 04:00:00,long,4782.75,4777.75,-1045.0,209,1039274.25,stop_loss
6590,6591,2011-02-11 06:00:00,2011-02-11 07:00:00,long,4779.25,4783.25,836.0,209,1038229.25,eow
6593,6594,2011-02-11 09:00:00,2011-02-11 10:00:00,long,4787.75,4795.0,1508.0,208,1039065.25,eow
6598,6599,2011-02-11 14:00:00,2011-02-11 15:00:00,long,4804.75,4805.75,208.0,208,1040573.25,eow
6723,6726,2011-02-21 01:00:00,2011-02-21 04:00:00,long,4816.25,4811.0,-1086.75,207,1040781.25,stop_loss
6727,6732,2011-02-21 05:00:00,2011-02-21 10:00:00,long,4810.75,4795.75,-3105.0,207,1039694.5,stop_loss
6734,6739,2011-02-21 18:00:00,2011-02-21 23:00:00,long,4789.0,4789.25,52.0,208,1036589.5,eod
6740,6742,2011-02-22 00:00:00,2011-02-22 02:00:00,long,4788.75,4783.0,-1196.0,208,1036641.5,stop_loss
6743,6751,2011-02-22 03:00:00,2011-02-22 11:00:00,long,4780.5,4774.25,-1306.25,209,1035445.5,stop_loss
6752,6755,2011-02-22 12:00:00,2011-02-22 15:00:00,long,4757.0,4747.75,-1942.5,210,1034139.25,stop_loss
6756,6762,2011-02-22 16:00:00,2011-02-22 23:00:00,long,4749.25,4754.0,997.5,210,1032196.75,eod
6765,6772,2011-02-23 02:00:00,2011-02-23 09:00:00,long,4754.75,4746.0,-1837.5,210,1033194.25,stop_loss
6773,6774,2011-02-23 10:00:00,2011-02-23 11:00:00,long,4741.5,4726.75,-3097.5,210,1031356.75,stop_loss
6776,6785,2011-02-23 13:00:00,2011-02-23 23:00:00,long,4724.0,4734.75,2268.25,211,1028259.25,eod
6786,6788,2011-02-24 00:00:00,2011-02-24 02:00:00,long,4732.0,4710.25,-4589.25,211,1030527.5,stop_loss
6789,6794,2011-02-24 03:00:00,2011-02-24 08:00:00,long,4715.25,4729.5,3021.0,212,1025938.25,take_profit
6799,6800,2011-02-24 13:00:00,2011-02-24 14:00:00,long,4715.5,4735.5,4240.0,212,1028959.25,take_profit
6803,6808,2011-02-24 18:00:00,2011-02-24 23:00:00,long,4742.5,4743.0,105.0,210,1033199.25,eod
6809,6810,2011-02-25 00:00:00,2011-02-25 01:00:00,long,4746.5,4745.75,-157.5,210,1033304.25,eow
6811,6812,2011-02-25 02:00:00,2011-02-25 03:00:00,long,4746.0,4748.0,420.0,210,1033146.75,eow
6813,6814,2011-02-25 04:00:00,2011-02-25 05:00:00,long,4750.0,4750.75,157.5,210,1033566.75,eow
6816,6817,2011-02-25 07:00:00,2011-02-25 08:00:00,long,4751.5,4754.75,682.5,210,1033724.25,eow
6818,6819,2011-02-25 09:00:00,2011-02-25 10:00:00,long,4763.25,4773.5,2142.25,209,1034406.75,eow
6821,6822,2011-02-25 12:00:00,2011-02-25 13:00:00,long,4772.25,4774.25,418.0,209,1036549.0,eow
6825,6827,2011-02-25 16:00:00,2011-02-27 19:00:00,long,4772.0,4766.0,-1254.0,209,1036967.0,stop_loss
6832,6839,2011-02-28 00:00:00,2011-02-28 07:00:00,long,4768.75,4783.25,3030.5,209,1035713.0,take_profit
6841,6843,2011-02-28 09:00:00,2011-02-28 11:00:00,long,4785.5,4778.5,-1456.0,208,1038743.5,stop_loss
6844,6854,2011-02-28 12:00:00,2011-02-28 23:00:00,long,4770.0,4780.5,2194.5,209,1037287.5,eod
6855,6858,2011-03-01 00:00:00,2011-03-01 03:00:00,long,4781.25,4798.0,3500.75,209,1039482.0,take_profit
6860,6862,2011-03-01 05:00:00,2011-03-01 07:00:00,long,4793.5,4787.0,-1352.0,208,1042982.75,stop_loss
6863,6864,2011-03-01 08:00:00,2011-03-01 09:00:00,long,4787.0,4778.0,-1872.0,208,1041630.75,stop_loss
6865,6866,2011-03-01 10:00:00,2011-03-01 11:00:00,long,4773.25,4756.0,-3605.25,209,1039758.75,stop_loss
6868,6869,2011-03-01 13:00:00,2011-03-01 14:00:00,long,4750.75,4738.5,-2572.5,210,1036153.5,stop_loss
6870,6871,2011-03-01 15:00:00,2011-03-01 16:00:00,long,4740.75,4733.5,-1522.5,210,1033581.0,stop_loss
6872,6875,2011-03-01 18:00:00,2011-03-01 21:00:00,long,4738.0,4732.0,-1266.0,211,1032058.5,stop_loss
6876,6877,2011-03-01 22:00:00,2011-03-01 23:00:00,long,4733.5,4731.0,-527.5,211,1030792.5,eod
6878,6887,2011-03-02 00:00:00,2011-03-02 09:00:00,long,4733.5,4750.25,3534.25,211,1030265.0,take_profit
6888,6889,2011-03-02 10:00:00,2011-03-02 11:00:00,long,4762.25,4747.0,-3187.25,209,1033799.25,stop_loss
6890,6894,2011-03-02 12:00:00,2011-03-02 16:00:00,long,4755.0,4749.25,-1207.5,210,1030612.0,stop_loss
6895,6900,2011-03-02 18:00:00,2011-03-02 23:00:00,long,4749.25,4756.0,1417.5,210,1029404.5,eod
6901,6904,2011-03-03 00:00:00,2011-03-03 03:00:00,long,4761.0,4755.75,-1102.5,210,1030822.0,stop_loss
6905,6910,2011-03-03 04:00:00,2011-03-03 09:00:00,long,4758.25,4788.5,6352.5,210,1029719.5,take_profit
6915,6923,2011-03-03 14:00:00,2011-03-03 23:00:00,long,4801.75,4800.0,-364.0,208,1036072.0,eod
6924,6925,2011-03-04 00:00:00,2011-03-04 01:00:00,long,4800.25,4799.5,-156.0,208,1035708.0,eow
6927,6928,2011-03-04 03:00:00,2011-03-04 04:00:00,long,4798.75,4801.5,572.0,208,1035552.0,eow
6931,6932,2011-03-04 07:00:00,2011-03-04 08:00:00,long,4800.75,4796.0,-988.0,208,1036124.0,eow
6937,6938,2011-03-04 13:00:00,2011-03-04 14:00:00,long,4777.5,4780.25,574.75,209,1035136.0,eow
6939,6940,2011-03-04 15:00:00,2011-03-04 16:00:00,long,4786.0,4788.25,468.0,208,1035710.75,eod
6948,6951,2011-03-07 01:00:00,2011-03-07 04:00:00,long,4776.75,4793.5,3500.75,209,1036178.75,take_profit
6953,6954,2011-03-07 06:00:00,2011-03-07 07:00:00,long,4797.75,4787.75,-2080.0,208,1039679.5,stop_loss
6955,6957,2011-03-07 08:00:00,2011-03-07 10:00:00,long,4794.75,4765.0,-6188.0,208,1037599.5,stop_loss
6959,6962,2011-03-07 12:00:00,2011-03-07 15:00:00,long,4740.25,4754.75,3045.0,210,1031411.5,take_profit
6964,6969,2011-03-07 18:00:00,2011-03-07 23:00:00,long,4756.0,4759.75,787.5,210,1034456.5,eod
6971,6975,2011-03-08 01:00:00,2011-03-08 05:00:00,long,4761.5,4756.5,-1050.0,210,1035244.0,stop_loss
6976,6978,2011-03-08 06:00:00,2011-03-08 08:00:00,long,4755.25,4747.75,-1575.0,210,1034194.0,stop_loss
6979,6981,2011-03-08 09:00:00,2011-03-08 11:00:00,long,4749.5,4773.0,4935.0,210,1032619.0,take_profit
6985,6990,2011-03-08 15:00:00,2011-03-08 21:00:00,long,4763.75,4758.75,-1045.0,209,1037554.0,stop_loss
6993,7002,2011-03-09 00:00:00,2011-03-09 09:00:00,long,4754.75,4745.25,-1995.0,210,1036509.0,stop_loss
7003,7012,2011-03-09 10:00:00,2011-03-09 20:00:00,long,4740.5,4730.0,-2205.0,210,1034514.0,stop_loss
7014,7015,2011-03-09 22:00:00,2011-03-09 23:00:00,long,4724.25,4725.5,263.75,211,1032309.0,eod
7019,7025,2011-03-10 03:00:00,2011-03-10 09:00:00,long,4722.75,4712.5,-2162.75,211,1032572.75,stop_loss
7027,7029,2011-03-10 11:00:00,2011-03-10 13:00:00,long,4718.75,4713.25,-1160.5,211,1030410.0,stop_loss
7030,7031,2011-03-10 14:00:00,2011-03-10 15:00:00,long,4717.0,4712.25,-1002.25,211,1029249.5,stop_loss
7033,7038,2011-03-10 18:00:00,2011-03-10 23:00:00,long,4714.0,4714.5,106.0,212,1028247.25,eod
7040,7041,2011-03-11 01:00:00,2011-03-11 02:00:00,long,4705.25,4698.5,-1431.0,212,1028353.25,stop_loss
7042,7043,2011-03-11 03:00:00,2011-03-11 04:00:00,long,4705.5,4696.0,-2014.0,212,1026922.25,stop_loss
7044,7045,2011-03-11 05:00:00,2011-03-11 06:00:00,long,4700.0,4700.5,106.0,212,1024908.25,eow
7046,7047,2011-03-11 07:00:00,2011-03-11 08:00:00,long,4705.0,4703.75,-265.0,212,1025014.25,eow
7048,7049,2011-03-11 09:00:00,2011-03-11 10:00:00,long,4710.25,4708.5,-371.0,212,1024749.25,eow
7050,7051,2011-03-11 11:00:00,2011-03-11 12:00:00,long,4720.25,4724.25,844.0,211,1024378.25,eow
7053,7054,2011-03-11 14:00:00,2011-03-11 15:00:00,long,4726.0,4725.0,-211.0,211,1025222.25,eow
7055,7056,2011-03-11 16:00:00,2011-03-13 18:00:00,long,4731.5,4714.25,-3639.75,211,1025011.25,stop_loss
7057,7061,2011-03-13 19:00:00,2011-03-13 23:00:00,long,4713.0,4716.0,636.0,212,1021371.5,eod
7062,7065,2011-03-14 00:00:00,2011-03-14 03:00:00,long,4720.75,4713.0,-1635.25,211,1022007.5,stop_loss
7066,7071,2011-03-14 04:00:00,2011-03-14 09:00:00,long,4712.75,4727.5,3127.0,212,1020372.25,take_profit
7073,7078,2011-03-14 11:00:00,2011-03-14 16:00:00,long,4703.75,4719.5,3339.0,212,1023499.25,take_profit
7081,7083,2011-03-14 20:00:00,2011-03-14 22:00:00,long,4705.75,4685.0,-4399.0,212,1026838.25,stop_loss
7084,7090,2011-03-14 23:00:00,2011-03-15 05:00:00,long,4670.25,4654.5,-3370.5,214,1022439.25,stop_loss
7091,7093,2011-03-15 06:00:00,2011-03-15 08:00:00,long,4659.75,4654.0,-1230.5,214,1019068.75,stop_loss
7094,7095,2011-03-15 09:00:00,2011-03-15 10:00:00,long,4652.0,4673.25,4547.5,214,1017838.25,take_profit
7097,7102,2011-03-15 12:00:00,2011-03-15 18:00:00,long,4678.5,4668.0,-2236.5,213,1022385.75,stop_loss
7103,7106,2011-03-15 19:00:00,2011-03-15 22:00:00,long,4678.25,4669.75,-1810.5,213,1020149.25,stop_loss
7107,7111,2011-03-15 23:00:00,2011-03-16 03:00:00,long,4671.0,4687.0,3424.0,214,1018338.75,take_profit
7115,7117,2011-03-16 07:00:00,2011-03-16 09:00:00,long,4675.0,4668.75,-1331.25,213,1021762.75,stop_loss
7118,7119,2011-03-16 10:00:00,2011-03-16 11:00:00,long,4665.5,4645.0,-4387.0,214,1020431.5,stop_loss
7120,7121,2011-03-16 12:00:00,2011-03-16 13:00:00,long,4650.5,4638.75,-2526.25,215,1016044.5,stop_loss
7122,7123,2011-03-16 14:00:00,2011-03-16 15:00:00,long,4647.0,4631.25,-3386.25,215,1013518.25,stop_loss
7124,7125,2011-03-16 16:00:00,2011-03-16 18:00:00,long,4635.0,4624.5,-2257.5,215,1010132.0,stop_loss
7126,7130,2011-03-16 19:00:00,2011-03-16 23:00:00,long,4631.5,4642.25,2311.25,215,1007874.5,eod
7134,7139,2011-03-17 03:00:00,2011-03-17 08:00:00,long,4649.75,4665.5,3386.25,215,1010185.75,take_profit
7141,7143,2011-03-17 10:00:00,2011-03-17 12:00:00,long,4670.25,4665.5,-1016.5,214,1013572.0,stop_loss
7145,7146,2011-03-17 14:00:00,2011-03-17 15:00:00,long,4658.75,4650.75,-1712.0,214,1012555.5,stop_loss
7147,7152,2011-03-17 16:00:00,2011-03-17 22:00:00,long,4652.25,4667.0,3156.5,214,1010843.5,take_profit
7153,7154,2011-03-17 23:00:00,2011-03-18 00:00:00,long,4674.0,4673.0,-213.0,213,1014000.0,eow
7178,7186,2011-03-21 01:00:00,2011-03-21 09:00:00,long,4667.5,4691.0,5029.0,214,1013787.0,take_profit
7188,7193,2011-03-21 11:00:00,2011-03-21 16:00:00,long,4692.25,4684.25,-1704.0,213,1018816.0,stop_loss
7194,7197,2011-03-21 18:00:00,2011-03-21 21:00:00,long,4686.25,4681.0,-1118.25,213,1017112.0,stop_loss
7198,7199,2011-03-21 22:00:00,2011-03-21 23:00:00,long,4683.0,4679.75,-692.25,213,1015993.75,eod
7225,7226,2011-03-23 02:00:00,2011-03-23 03:00:00,long,4680.0,4674.5,-1171.5,213,1015301.5,stop_loss
7227,7228,2011-03-23 04:00:00,2011-03-23 05:00:00,long,4674.25,4688.5,3035.25,213,1014130.0,take_profit
7231,7233,2011-03-23 08:00:00,2011-03-23 10:00:00,long,4676.25,4668.25,-1704.0,213,1017165.25,stop_loss
7234,7237,2011-03-23 11:00:00,2011-03-23 14:00:00,long,4679.75,4699.5,4206.75,213,1015461.25,take_profit
7240,7245,2011-03-23 18:00:00,2011-03-23 23:00:00,long,4694.25,4694.0,-53.25,213,1019668.0,eod
7246,7251,2011-03-24 00:00:00,2011-03-24 05:00:00,long,4692.75,4710.0,3674.25,213,1019614.75,take_profit
7254,7255,2011-03-24 08:00:00,2011-03-24 09:00:00,long,4712.75,4705.5,-1537.0,212,1023289.0,stop_loss
7256,7263,2011-03-24 10:00:00,2011-03-24 18:00:00,long,4724.75,4748.0,4905.75,211,1021752.0,take_profit
7265,7268,2011-03-24 20:00:00,2011-03-24 23:00:00,long,4746.75,4747.5,157.5,210,1026657.75,eod
7293,7306,2011-03-28 01:00:00,2011-03-28 14:00:00,long,4747.5,4739.0,-1785.0,210,1026815.25,stop_loss
7309,7314,2011-03-28 18:00:00,2011-03-28 23:00:00,long,4725.75,4725.25,-105.5,211,1025030.25,eod
7315,7326,2011-03-29 00:00:00,2011-03-29 11:00:00,long,4728.25,4748.25,4220.0,211,1024924.75,take_profit
7329,7337,2011-03-29 14:00:00,2011-03-29 23:00:00,long,4748.5,4758.0,1995.0,210,1029144.75,eod
7385,7386,2011-04-01 01:00:00,2011-04-01 02:00:00,long,4768.25,4770.25,418.0,209,1031139.75,eow
7387,7388,2011-04-01 03:00:00,2011-04-01 04:00:00,long,4775.0,4774.5,-104.5,209,1031557.75,eow
7390,7391,2011-04-01 06:00:00,2011-04-01 07:00:00,long,4776.25,4777.5,261.25,209,1031453.25,eow
7392,7393,2011-04-01 08:00:00,2011-04-01 09:00:00,long,4777.5,4771.5,-1254.0,209,1031714.5,stop_loss
7394,7395,2011-04-01 10:00:00,2011-04-01 11:00:00,long,4780.0,4785.0,1045.0,209,1030460.5,eow
7398,7399,2011-04-01 14:00:00,2011-04-01 15:00:00,long,4772.75,4769.0,-783.75,209,1031505.5,eow
7400,7406,2011-04-01 16:00:00,2011-04-03 23:00:00,long,4766.75,4768.5,365.75,209,1030721.75,eod
7408,7417,2011-04-04 01:00:00,2011-04-04 10:00:00,long,4770.25,4760.25,-2090.0,209,1031087.5,stop_loss
7418,7419,2011-04-04 11:00:00,2011-04-04 12:00:00,long,4765.0,4759.75,-1097.25,209,1028997.5,stop_loss
7421,7423,2011-04-04 14:00:00,2011-04-04 16:00:00,long,4754.75,4770.5,3307.5,210,1027900.25,take_profit
7425,7429,2011-04-04 19:00:00,2011-04-04 23:00:00,long,4770.0,4765.0,-1045.0,209,1031207.75,stop_loss
7453,7464,2011-04-06 00:00:00,2011-04-06 11:00:00,long,4759.0,4748.5,-2205.0,210,1030162.75,stop_loss
7465,7475,2011-04-06 12:00:00,2011-04-06 23:00:00,long,4750.5,4755.5,1050.0,210,1027957.75,eod
7477,7485,2011-04-07 01:00:00,2011-04-07 09:00:00,long,4752.25,4770.75,3885.0,210,1029007.75,take_profit
7487,7498,2011-04-07 11:00:00,2011-04-07 23:00:00,long,4754.5,4762.5,1680.0,210,1032892.75,eod
7500,7501,2011-04-08 01:00:00,2011-04-08 02:00:00,long,4759.75,4760.25,105.0,210,1034572.75,eow
7502,7503,2011-04-08 03:00:00,2011-04-08 04:00:00,long,4766.0,4764.0,-418.0,209,1034677.75,eow
7504,7505,2011-04-08 05:00:00,2011-04-08 06:00:00,long,4764.5,4765.0,104.5,209,1034259.75,eow
7506,7507,2011-04-08 07:00:00,2011-04-08 08:00:00,long,4767.5,4765.5,-418.0,209,1034364.25,eow
7508,7509,2011-04-08 09:00:00,2011-04-08 10:00:00,long,4761.0,4755.0,-1260.0,210,1033946.25,stop_loss
7510,7511,2011-04-08 11:00:00,2011-04-08 12:00:00,long,4758.5,4754.75,-787.5,210,1032686.25,eow
7512,7513,2011-04-08 13:00:00,2011-04-08 14:00:00,long,4755.5,4735.0,-4305.0,210,1031898.75,stop_loss
7514,7515,2011-04-08 15:00:00,2011-04-08 16:00:00,long,4746.0,4748.75,577.5,210,1027593.75,eod
7522,7526,2011-04-11 00:00:00,2011-04-11 04:00:00,long,4757.0,4751.25,-1207.5,210,1028171.25,stop_loss
7527,7533,2011-04-11 05:00:00,2011-04-11 11:00:00,long,4752.0,4739.25,-2677.5,210,1026963.75,stop_loss
7535,7538,2011-04-11 13:00:00,2011-04-11 16:00:00,long,4739.5,4734.5,-1050.0,210,1024286.25,stop_loss
7542,7543,2011-04-11 21:00:00,2011-04-11 22:00:00,long,4730.0,4725.25,-1002.25,211,1023236.25,stop_loss
7544,7549,2011-04-11 23:00:00,2011-04-12 04:00:00,long,4727.75,4722.75,-1055.0,211,1022234.0,stop_loss
7571,7578,2011-04-13 03:00:00,2011-04-13 10:00:00,long,4729.0,4747.25,3850.75,211,1021179.0,take_profit
7580,7590,2011-04-13 12:00:00,2011-04-13 23:00:00,long,4729.25,4737.25,1688.0,211,1025029.75,eod
7592,7595,2011-04-14 01:00:00,2011-04-14 04:00:00,long,4738.25,4732.5,-1213.25,211,1026717.75,stop_loss
7598,7613,2011-04-14 07:00:00,2011-04-14 23:00:00,long,4725.0,4726.75,369.25,211,1025504.5,eod
7614,7615,2011-04-15 00:00:00,2011-04-15 01:00:00,long,4727.0,4726.5,-105.5,211,1025873.75,eow
7616,7617,2011-04-15 02:00:00,2011-04-15 03:00:00,long,4728.75,4724.25,-949.5,211,1025768.25,eow
7618,7619,2011-04-15 04:00:00,2011-04-15 05:00:00,long,4725.25,4727.25,422.0,211,1024818.75,eow
7622,7623,2011-04-15 08:00:00,2011-04-15 09:00:00,long,4728.0,4725.0,-633.0,211,1025240.75,eow
7624,7625,2011-04-15 10:00:00,2011-04-15 11:00:00,long,4731.25,4733.75,527.5,211,1024607.75,eow
7626,7627,2011-04-15 12:00:00,2011-04-15 13:00:00,long,4741.25,4735.5,-1207.5,210,1025135.25,stop_loss
7628,7629,2011-04-15 14:00:00,2011-04-15 15:00:00,long,4736.5,4733.25,-685.75,211,1023927.75,eow
7630,7636,2011-04-15 16:00:00,2011-04-17 23:00:00,long,4739.0,4736.0,-633.0,211,1023242.0,eod
7637,7640,2011-04-18 00:00:00,2011-04-18 03:00:00,long,4737.25,4730.5,-1424.25,211,1022609.0,stop_loss
7641,7646,2011-04-18 04:00:00,2011-04-18 09:00:00,long,4726.0,4690.5,-7490.5,211,1021184.75,stop_loss
7648,7651,2011-04-18 11:00:00,2011-04-18 14:00:00,long,4692.0,4710.75,3993.75,213,1013694.25,take_profit
7657,7659,2011-04-18 21:00:00,2011-04-18 23:00:00,long,4708.75,4709.25,106.0,212,1017688.0,eod
7661,7675,2011-04-19 01:00:00,2011-04-19 15:00:00,long,4713.75,4731.5,3763.0,212,1017794.0,take_profit
7676,7682,2011-04-19 16:00:00,2011-04-19 23:00:00,long,4746.0,4756.0,2100.0,210,1021557.0,eod
7752,7762,2011-04-26 00:00:00,2011-04-26 10:00:00,long,4805.0,4825.5,4264.0,208,1023657.0,take_profit
7764,7774,2011-04-26 12:00:00,2011-04-26 23:00:00,long,4823.75,4820.75,-621.0,207,1027921.0,eod
7775,7785,2011-04-27 00:00:00,2011-04-27 10:00:00,long,4823.0,4817.75,-1086.75,207,1027300.0,stop_loss
7786,7790,2011-04-27 11:00:00,2011-04-27 15:00:00,long,4822.25,4839.25,3519.0,207,1026213.25,take_profit
7794,7797,2011-04-27 20:00:00,2011-04-27 23:00:00,long,4842.5,4841.75,-154.5,206,1029732.25,eod
7840,7842,2011-05-01 20:00:00,2011-05-01 22:00:00,long,4839.5,4856.0,3399.0,206,1029577.75,take_profit
7844,7848,2011-05-02 00:00:00,2011-05-02 04:00:00,long,4850.25,4844.75,-1133.0,206,1032976.75,stop_loss
7849,7853,2011-05-02 05:00:00,2011-05-02 09:00:00,long,4845.25,4832.75,-2575.0,206,1031843.75,stop_loss
7854,7855,2011-05-02 10:00:00,2011-05-02 11:00:00,long,4840.25,4832.25,-1648.0,206,1029268.75,stop_loss
7857,7859,2011-05-02 13:00:00,2011-05-02 15:00:00,long,4834.75,4829.75,-1030.0,206,1027620.75,stop_loss
7862,7865,2011-05-02 19:00:00,2011-05-02 22:00:00,long,4829.75,4824.5,-1086.75,207,1026590.75,stop_loss
7890,7901,2011-05-04 00:00:00,2011-05-04 11:00:00,long,4813.25,4801.75,-2380.5,207,1025504.0,stop_loss
7902,7904,2011-05-04 12:00:00,2011-05-04 14:00:00,long,4798.75,4818.25,4056.0,208,1023123.5,take_profit
7906,7912,2011-05-04 16:00:00,2011-05-04 23:00:00,long,4814.75,4820.25,1138.5,207,1027179.5,eod
7913,7917,2011-05-05 00:00:00,2011-05-05 04:00:00,long,4822.0,4817.0,-1035.0,207,1028318.0,stop_loss
7920,7924,2011-05-05 07:00:00,2011-05-05 11:00:00,long,4806.5,4822.5,3328.0,208,1027283.0,take_profit
7929,7935,2011-05-05 16:00:00,2011-05-05 23:00:00,long,4807.0,4805.5,-312.0,208,1030611.0,eod
7937,7938,2011-05-06 01:00:00,2011-05-06 02:00:00,long,4806.75,4810.75,832.0,208,1030299.0,eow
7940,7941,2011-05-06 04:00:00,2011-05-06 05:00:00,long,4810.75,4815.75,1035.0,207,1031131.0,eow
7944,7945,2011-05-06 08:00:00,2011-05-06 09:00:00,long,4832.0,4822.25,-2008.5,206,1032166.0,stop_loss
7946,7947,2011-05-06 10:00:00,2011-05-06 11:00:00,long,4827.75,4835.5,1604.25,207,1030157.5,eow
7950,7951,2011-05-06 14:00:00,2011-05-06 15:00:00,long,4806.75,4808.5,364.0,208,1031761.75,eow
7983,7988,2011-05-10 01:00:00,2011-05-10 06:00:00,long,4812.75,4829.25,3415.5,207,1032125.75,take_profit
7991,7993,2011-05-10 09:00:00,2011-05-10 11:00:00,long,4832.75,4827.25,-1133.0,206,1035541.25,stop_loss
7995,8001,2011-05-10 13:00:00,2011-05-10 20:00:00,long,4829.5,4844.0,3001.5,207,1034408.25,take_profit
8004,8013,2011-05-10 23:00:00,2011-05-11 08:00:00,long,4841.5,4835.5,-1236.0,206,1037409.75,stop_loss
8014,8016,2011-05-11 09:00:00,2011-05-11 11:00:00,long,4838.0,4825.5,-2575.0,206,1036173.75,stop_loss
8018,8027,2011-05-11 13:00:00,2011-05-11 23:00:00,long,4808.25,4817.0,1811.25,207,1033598.75,eod
8031,8033,2011-05-12 03:00:00,2011-05-12 05:00:00,long,4808.75,4803.5,-1086.75,207,1035410.0,stop_loss
8034,8040,2011-05-12 06:00:00,2011-05-12 12:00:00,long,4806.0,4824.25,3796.0,208,1034323.25,take_profit
